week,species,n_teams,weight,win_rate,usage
2026-W15,meganium,68,554.2198266983032,,0.02716769933961964
2026-W15,kangaskhan,67,545.2984571456909,,0.026730376324405777
2026-W15,tyranitar-mega,57,467.4031000137329,,0.02291196792295872
2026-W15,rotom-heat,56,465.80287075042725,,0.022833525136530558
2026-W15,volcarona,56,456.59662437438965,,0.02238223753990907
2026-W15,delphox-mega,52,431.06021785736084,,0.021130450106388397
2026-W15,hydreigon,53,428.24162197113037,,0.0209922833322887
2026-W15,golurk,49,397.33406257629395,,0.019477203502029493
2026-W15,dragonite-mega,45,363.9631042480469,,0.01784136855195594
2026-W15,typhlosion-hisui,44,359.45539569854736,,0.017620401952271117
2026-W15,starmie,43,347.62598609924316,,0.01704052763547939
2026-W15,lucario,40,322.17455101013184,,0.015792905477351106
2026-W15,orthworm,38,308.9079132080078,,0.01514257864006901
2026-W15,hatterene,38,307.3915042877197,,0.015068244703176619
2026-W15,sableye,36,291.59987449645996,,0.014294143471888354
2026-W15,gallade,35,284.407826423645,,0.013941591307086982
2026-W15,meowscarada,35,282.59162616729736,,0.013852561683590938
2026-W15,raichu,32,258.9232587814331,,0.012692345000565534
2026-W15,Incineroar,257,257.0,0.6102564102564103,0.012598067398413453
2026-W15,vivillon,31,250.34495449066162,,0.012271838947572389
2026-W15,arcanine,30,244.7525978088379,,0.011997703202850275
2026-W15,scizor,30,243.92734813690186,,0.01195724969706207
2026-W15,gardevoir-mega,29,237.5896053314209,,0.01164657533512721
2026-W15,oranguru,29,233.84237480163574,,0.011462887153136448
2026-W15,drampa,28,227.15056991577148,,0.011134856768042477
2026-W15,Sneasler,216,216.0,0.6071428571428571,0.010588258980767727
2026-W15,mamoswine,26,211.9517059326172,,0.010389812749213308
2026-W15,glimmora-mega,26,210.3868350982666,,0.01031310322298389
2026-W15,mimikyu,25,205.30480003356934,,0.010063983299769272
2026-W15,scovillain,25,202.34377765655518,,0.009918834819326336
2026-W15,aggron,25,202.32063579559326,,0.009917700411839475
2026-W15,crabominable,25,201.52069187164307,,0.009878487386668753
2026-W15,blastoise,25,201.17902660369873,,0.009861739051753346
2026-W15,Garchomp,200,200.0,0.588957055214724,0.009803943500710859
2026-W15,azumarill,24,194.09626865386963,,0.00951454425790667
2026-W15,scizor-mega,21,179.64805030822754,,0.008806296676173624
2026-W15,zoroark-hisui,22,176.87016773223877,,0.008670125657040608
2026-W15,tsareena,21,172.14281558990479,,0.008438392190483575
2026-W15,araquanid,20,161.2541103363037,,0.007904630934972583
2026-W15,hawlucha,18,146.3269453048706,,0.007172905522002797
2026-W15,starmie-mega,18,145.95390033721924,,0.0071546189630724046
2026-W15,aerodactyl-mega,18,145.63351249694824,,0.007138913641650747
2026-W15,golurk-mega,17,144.90669345855713,,0.007103285177712609
2026-W15,meowstic,18,144.74550819396973,,0.0070953839215767995
2026-W15,venusaur-mega,17,137.91748523712158,,0.00676067616512432
2026-W15,greninja,17,137.59235191345215,,0.006744738221447053
2026-W15,conkeldurr,17,137.15954113006592,,0.0067235219591129675
2026-W15,armarouge,17,136.96504974365234,,0.006713988046294099
2026-W15,tinkaton,17,136.76677703857422,,0.006704268774302504
2026-W15,feraligatr,17,136.72854804992676,,0.0067023948000785585
2026-W15,manectric,16,129.8263750076294,,0.006364052227384494
2026-W15,aggron-mega,16,129.761887550354,,0.006360891070446332
2026-W15,klefki,16,129.7103328704834,,0.006358363874603088
2026-W15,empoleon,16,129.56657123565674,,0.0063513167198760365
2026-W15,garganacl,16,128.5206117630005,,0.006300044082006261
2026-W15,scovillain-mega,15,121.67424392700195,,0.005964437064760192
