week,species,n_teams,weight,win_rate,usage
2026-W24,Infernape,102,102.0,0.4528301886792453,0.0047828941198537
2026-W24,Aurorus,100,100.0,0.5066666666666667,0.00468911188220951
2026-W24,Hippowdon,100,100.0,0.5636363636363636,0.00468911188220951
2026-W24,Umbreon,100,100.0,0.6595744680851063,0.00468911188220951
2026-W24,Hydrapple,98,98.0,0.4594594594594595,0.004595329644565319
2026-W24,Slowbro,95,95.0,0.40540540540540543,0.004454656288099034
2026-W24,Ninetales,92,92.0,0.46938775510204084,0.0043139829316327484
2026-W24,Basculegion-F,90,90.0,0.5238095238095238,0.004220200693988559
2026-W24,Krookodile,90,90.0,0.49206349206349204,0.004220200693988559
2026-W24,Vaporeon,90,90.0,0.5641025641025641,0.004220200693988559
2026-W24,Salazzle,88,88.0,0.6170212765957447,0.004126418456344368
2026-W24,Skeledirge,88,88.0,0.5,0.004126418456344368
2026-W24,Ariados,86,86.0,0.5892857142857143,0.004032636218700178
2026-W24,Vivillon-Icy Snow,86,86.0,0.7419354838709677,0.004032636218700178
2026-W24,Vivillon-Pokeball,84,84.0,0.5,0.003938853981055988
2026-W24,Banette,82,82.0,0.6666666666666666,0.0038450717434117977
2026-W24,Noivern,82,82.0,0.58,0.0038450717434117977
2026-W24,Quaquaval,82,82.0,0.44680851063829785,0.0038450717434117977
2026-W24,Alcremie,76,76.0,0.5555555555555556,0.0035637250304792274
2026-W24,Rhyperior,75,75.0,0.5675675675675675,0.003516833911657132
2026-W24,Runerigus,75,75.0,0.6578947368421053,0.003516833911657132
2026-W24,Rotom-Frost,74,74.0,0.5714285714285714,0.003469942792835037
2026-W24,Bellibolt,73,73.0,0.7142857142857143,0.003423051674012942
2026-W24,Houndoom,73,73.0,0.475,0.003423051674012942
2026-W24,Slowbro-Galar,72,72.0,0.5294117647058824,0.003376160555190847
2026-W24,Absol,70,70.0,0.5806451612903226,0.003282378317546657
2026-W24,Garganacl,70,70.0,0.5483870967741935,0.003282378317546657
2026-W24,Pinsir,69,69.0,0.35294117647058826,0.0032354871987245615
2026-W24,Toxicroak,69,69.0,0.5555555555555556,0.0032354871987245615
2026-W24,Spiritomb,64,64.0,0.5161290322580645,0.003001031604614086
2026-W24,Torterra,64,64.0,0.5882352941176471,0.003001031604614086
2026-W24,Glaceon,62,62.0,0.5263157894736842,0.002907249366969896
2026-W24,Lycanroc,62,62.0,0.625,0.002907249366969896
2026-W24,Rotom-Mow,62,62.0,0.5526315789473685,0.002907249366969896
2026-W24,Vivillon-Polar,61,61.0,0.5102040816326531,0.002860358248147801
2026-W24,Audino,60,60.0,0.5483870967741935,0.0028134671293257056
2026-W24,Vivillon-Monsoon,58,58.0,0.5454545454545454,0.0027196848916815155
2026-W24,Vivillon-Garden,57,57.0,0.7222222222222222,0.0026727937728594203
2026-W24,Liepard,55,55.0,0.6666666666666666,0.00257901153521523
2026-W24,Luxray,55,55.0,0.59375,0.00257901153521523
2026-W24,Sharpedo,55,55.0,0.48484848484848486,0.00257901153521523
2026-W24,Passimian,54,54.0,0.4473684210526316,0.002532120416393135
2026-W24,Pikachu,54,54.0,0.45,0.002532120416393135
2026-W24,Vivillon-Sun,54,54.0,0.7575757575757576,0.002532120416393135
2026-W24,Morpeko,53,53.0,0.45,0.00248522929757104
2026-W24,Mr. Rime,52,52.0,0.6,0.002438338178748945
2026-W24,Tyrantrum,52,52.0,0.5833333333333334,0.002438338178748945
2026-W24,Clawitzer,51,51.0,0.5,0.00239144705992685
2026-W24,Glalie,50,50.0,0.6060606060606061,0.002344555941104755
2026-W24,Reuniclus,50,50.0,0.32142857142857145,0.002344555941104755
2026-W24,Vivillon-High Plains,49,49.0,0.6176470588235294,0.0022976648222826595
2026-W24,Jolteon,47,47.0,0.44,0.0022038825846384695
2026-W24,Raichu-Alola,47,47.0,0.4230769230769231,0.0022038825846384695
2026-W24,Roserade,47,47.0,0.65,0.0022038825846384695
2026-W24,Beartic,46,46.0,0.5263157894736842,0.0021569914658163742
2026-W24,Machamp,46,46.0,0.5652173913043478,0.0021569914658163742
2026-W24,Rampardos,46,46.0,0.4782608695652174,0.0021569914658163742
2026-W24,Vivillon-Marine,45,45.0,0.5,0.0021101003469942794
2026-W24,Dedenne,44,44.0,0.5217391304347826,0.002063209228172184
2026-W24,Emolga,41,41.0,0.5925925925925926,0.0019225358717058988
2026-W24,Florges,41,41.0,0.5909090909090909,0.0019225358717058988
2026-W24,Trevenant,41,41.0,0.5357142857142857,0.0019225358717058988
2026-W24,Pidgeot,40,40.0,0.5555555555555556,0.0018756447528838038
2026-W24,Espeon,39,39.0,0.5172413793103449,0.0018287536340617088
2026-W24,Castform,36,36.0,0.5384615384615384,0.0016880802775954234
2026-W24,Sandaconda,36,36.0,0.4375,0.0016880802775954234
2026-W24,Avalugg-Hisui,34,34.0,0.5238095238095238,0.0015942980399512331
2026-W24,Bastiodon,34,34.0,0.4,0.0015942980399512331
2026-W24,Toucannon,34,34.0,0.45,0.0015942980399512331
2026-W24,Arbok,33,33.0,0.5,0.0015474069211291381
2026-W24,Slowking,33,33.0,0.4375,0.0015474069211291381
2026-W24,Leafeon,32,32.0,0.5294117647058824,0.001500515802307043
2026-W24,Flapple,31,31.0,0.5454545454545454,0.001453624683484948
2026-W24,Aromatisse,30,30.0,0.38461538461538464,0.0014067335646628528
2026-W24,Pangoro,30,30.0,0.5625,0.0014067335646628528
2026-W24,Decidueye,27,27.0,0.4444444444444444,0.0012660602081965675
2026-W24,Forretress,24,24.0,0.5384615384615384,0.0011253868517302824
2026-W24,Meowstic-F,24,24.0,0.42857142857142855,0.0011253868517302824
2026-W24,Typhlosion,23,23.0,0.5,0.0010784957329081871
2026-W24,Vivillon-Ocean,23,23.0,0.8461538461538461,0.0010784957329081871
2026-W24,Watchog,23,23.0,0.4,0.0010784957329081871
2026-W24,Goodra,21,21.0,0.5,0.000984713495263997
2026-W24,Simisage,21,21.0,0.2857142857142857,0.000984713495263997
2026-W24,Vivillon-Tundra,21,21.0,0.5833333333333334,0.000984713495263997
2026-W24,Appletun,20,20.0,0.4444444444444444,0.0009378223764419019
2026-W24,Rotom-Fan,20,20.0,0.5,0.0009378223764419019
2026-W24,Flareon,18,18.0,0.6363636363636364,0.0008440401387977117
2026-W24,Simipour,18,18.0,0.8,0.0008440401387977117
2026-W24,Tauros-Paldea-Combat,17,17.0,0.2,0.0007971490199756166
2026-W24,Vivillon-Elegant,17,17.0,0.5,0.0007971490199756166
2026-W24,Vivillon-Jungle,17,17.0,0.7777777777777778,0.0007971490199756166
2026-W24,Gourgeist-Super,16,16.0,0.4444444444444444,0.0007502579011535215
2026-W24,Lycanroc-Midnight,16,16.0,0.36363636363636365,0.0007502579011535215
2026-W24,Garbodor,15,15.0,0.5,0.0007033667823314264
2026-W24,Polteageist,15,15.0,0.25,0.0007033667823314264
2026-W24,Furfrou,14,14.0,0.3333333333333333,0.0006564756635093314
2026-W24,Rillaboom,14,14.0,0.5,0.0006564756635093314
2026-W24,Samurott,14,14.0,0.4444444444444444,0.0006564756635093314
2026-W24,Stunfisk,14,14.0,0.2857142857142857,0.0006564756635093314
2026-W24,Tauros,14,14.0,0.5454545454545454,0.0006564756635093314
2026-W24,Vivillon-Savanna,14,14.0,1.0,0.0006564756635093314
2026-W24,Alcremie-Rainbow-Swirl,13,13.0,1.0,0.0006095845446872362
2026-W24,Diggersby,13,13.0,0.5,0.0006095845446872362
2026-W24,Polteageist-Antique,13,13.0,0.5,0.0006095845446872362
2026-W24,Gourgeist,12,12.0,0.3333333333333333,0.0005626934258651412
2026-W24,Rotom,12,12.0,0.2,0.0005626934258651412
2026-W24,Swampert,8,8.0,0.625,0.00037512895057676077
2026-W24,Annihilape,7,7.0,0.42857142857142855,0.0003282378317546657
2026-W24,Camerupt-Mega,7,7.0,0.42857142857142855,0.0003282378317546657
2026-W24,Coalossal,7,7.0,0.5714285714285714,0.0003282378317546657
2026-W24,Florges-Orange,7,7.0,0.75,0.0003282378317546657
2026-W24,Florges-White,7,7.0,0.5,0.0003282378317546657
2026-W24,Slurpuff,7,7.0,0.5,0.0003282378317546657
2026-W24,Vivillon-Modern,7,7.0,0.0,0.0003282378317546657
2026-W24,Alcremie-Mint-Cream,6,6.0,1.0,0.0002813467129325706
2026-W24,Avalugg,6,6.0,0.0,0.0002813467129325706
2026-W24,Florges-Yellow,6,6.0,0.25,0.0002813467129325706
2026-W24,Alcremie-Matcha-Cream,5,5.0,,0.00023445559411047547
2026-W24,Simisear,5,5.0,1.0,0.00023445559411047547
2026-W24,Vivillon-River,5,5.0,0.5,0.00023445559411047547
2026-W24,Drago nite,4,4.0,0.5,0.00018756447528838038
2026-W24,Vivillon-Archipelago,4,4.0,1.0,0.00018756447528838038
2026-W24,Alcremie-Ruby-Cream,3,3.0,0.5,0.0001406733564662853
2026-W24,Alcremie-Salted-Cream,3,3.0,0.0,0.0001406733564662853
2026-W24,Gourgeist-Large,3,3.0,0.3333333333333333,0.0001406733564662853
2026-W24,Vivillon-Sandstorm,3,3.0,0.0,0.0001406733564662853
2026-W24,Alcremie-Ruby-Swirl,2,2.0,0.5,9.378223764419019e-05
2026-W24,Furfrou-Dandy,2,2.0,,9.378223764419019e-05
2026-W24,Furfrou-Diamond,2,2.0,0.0,9.378223764419019e-05
2026-W24,Furfrou-Matron,2,2.0,0.0,9.378223764419019e-05
2026-W24,Hitmontop,2,2.0,1.0,9.378223764419019e-05
2026-W24,Indeedee,2,2.0,1.0,9.378223764419019e-05
2026-W24,Smeargle,2,2.0,1.0,9.378223764419019e-05
2026-W24,Florges-Blue,1,1.0,,4.6891118822095096e-05
2026-W24,Indeedee-F,1,1.0,1.0,4.6891118822095096e-05
2026-W24,Malamar,1,1.0,1.0,4.6891118822095096e-05
2026-W24,Vivillon-Continental,1,1.0,,4.6891118822095096e-05
2026-W24,Weezing-Galar,1,1.0,1.0,4.6891118822095096e-05
2026-W25,Kingambit,2603,2603.0,0.5988372093023255,0.3461436170212766
2026-W25,Garchomp,2514,2514.0,0.5794019933554817,0.33430851063829786
2026-W25,Sneasler,2462,2462.0,0.5832737669764118,0.3273936170212766
2026-W25,Incineroar,2261,2261.0,0.5742340926944226,0.30066489361702126
2026-W25,Basculegion,2142,2142.0,0.5791139240506329,0.2848404255319149
2026-W25,Charizard,1945,1945.0,0.5797733217088056,0.2586436170212766
2026-W25,Aerodactyl,1479,1479.0,0.5867287543655413,0.19667553191489362
2026-W25,Floette-Eternal,1398,1398.0,0.5810650887573965,0.18590425531914895
2026-W25,Sinistcha,1391,1391.0,0.5877551020408164,0.18497340425531916
2026-W25,Farigiraf,1228,1228.0,0.6006191950464397,0.16329787234042553
2026-W25,Whimsicott,1139,1139.0,0.5650842266462481,0.15146276595744682
2026-W25,Sylveon,1022,1022.0,0.6096345514950167,0.13590425531914893
2026-W25,Archaludon,785,785.0,0.5625,0.10438829787234043
2026-W25,Tyranitar,766,766.0,0.5873417721518988,0.10186170212765958
2026-W25,Pelipper,726,726.0,0.5718015665796344,0.09654255319148936
2026-W25,Froslass,699,699.0,0.5683453237410072,0.09295212765957447
2026-W25,Rotom-Wash,646,646.0,0.5637393767705382,0.08590425531914894
2026-W25,Gengar,630,630.0,0.5282485875706214,0.08377659574468085
2026-W25,Venusaur,589,589.0,0.5735735735735735,0.07832446808510639
2026-W25,Dragonite,556,556.0,0.5645645645645646,0.07393617021276595
2026-W25,Milotic,533,533.0,0.5735294117647058,0.07087765957446808
2026-W25,Sinistcha-Masterpiece,468,468.0,0.5550847457627118,0.06223404255319149
2026-W25,Delphox,460,460.0,0.5588235294117647,0.061170212765957445
2026-W25,Scovillain,459,459.0,0.6729323308270677,0.06103723404255319
2026-W25,Sableye,442,442.0,0.5315315315315315,0.05877659574468085
2026-W25,Glimmora,386,386.0,0.5732758620689655,0.05132978723404255
2026-W25,Blastoise,375,375.0,0.5913461538461539,0.049867021276595744
2026-W25,Corviknight,372,372.0,0.6019417475728155,0.04946808510638298
2026-W25,Toxapex,359,359.0,0.5714285714285714,0.04773936170212766
2026-W25,Politoed,342,342.0,0.6285714285714286,0.04547872340425532
2026-W25,Talonflame,338,338.0,0.5081081081081081,0.0449468085106383
2026-W25,Hydreigon,333,333.0,0.5645161290322581,0.04428191489361702
2026-W25,Kommo-o,330,330.0,0.6263157894736842,0.043882978723404256
2026-W25,Scizor,321,321.0,0.5233160621761658,0.04268617021276596
2026-W25,Ninetales-Alola,311,311.0,0.5987654320987654,0.041356382978723405
2026-W25,Kangaskhan,303,303.0,0.5502958579881657,0.04029255319148936
2026-W25,Excadrill,297,297.0,0.5609756097560976,0.03949468085106383
2026-W25,Torkoal,292,292.0,0.5695364238410596,0.038829787234042554
2026-W25,Gyarados,291,291.0,0.6,0.038696808510638295
2026-W25,Aegislash,286,286.0,0.5714285714285714,0.03803191489361702
2026-W25,Arcanine-Hisui,279,279.0,0.5843373493975904,0.037101063829787236
2026-W25,Gardevoir,253,253.0,0.5230769230769231,0.0336436170212766
2026-W25,Meganium,250,250.0,0.5571428571428572,0.03324468085106383
2026-W25,Lycanroc-Dusk,233,233.0,0.6030534351145038,0.03098404255319149
2026-W25,Ceruledge,204,204.0,0.6407766990291263,0.027127659574468086
2026-W25,Lucario,202,202.0,0.5544554455445545,0.026861702127659575
2026-W25,Lopunny,199,199.0,0.5918367346938775,0.02646276595744681
2026-W25,Primarina,195,195.0,0.5648148148148148,0.025930851063829786
2026-W25,Maushold,188,188.0,0.48148148148148145,0.025
2026-W25,Mamoswine,185,185.0,0.6185567010309279,0.024601063829787235
2026-W25,Volcarona,179,179.0,0.6391752577319587,0.023803191489361702
2026-W25,Maushold-Four,175,175.0,0.5257731958762887,0.02327127659574468
2026-W25,Espathra,174,174.0,0.5882352941176471,0.023138297872340424
2026-W25,Dragapult,168,168.0,0.5196078431372549,0.022340425531914895
2026-W25,Starmie,164,164.0,0.5357142857142857,0.021808510638297873
2026-W25,Camerupt,159,159.0,0.5882352941176471,0.021143617021276595
2026-W25,Meowscarada,158,158.0,0.5777777777777777,0.02101063829787234
2026-W25,Tinkaton,157,157.0,0.5544554455445545,0.020877659574468084
2026-W25,Araquanid,154,154.0,0.6363636363636364,0.020478723404255317
2026-W25,Clefable,136,136.0,0.4393939393939394,0.018085106382978722
2026-W25,Tsareena,135,135.0,0.6470588235294118,0.01795212765957447
2026-W25,Meowstic,132,132.0,0.5645161290322581,0.017553191489361703
2026-W25,Crabominable,129,129.0,0.6774193548387096,0.017154255319148937
2026-W25,Aggron,123,123.0,0.5357142857142857,0.016356382978723404
2026-W25,Snorlax,120,120.0,0.5081967213114754,0.015957446808510637
2026-W25,Hatterene,118,118.0,0.5324675324675324,0.015691489361702126
2026-W25,Rotom-Heat,117,117.0,0.55,0.015558510638297872
2026-W25,Gallade,114,114.0,0.6142857142857143,0.015159574468085106
2026-W25,Greninja,114,114.0,0.47619047619047616,0.015159574468085106
2026-W25,Palafin,114,114.0,0.6346153846153846,0.015159574468085106
2026-W25,Weavile,114,114.0,0.5,0.015159574468085106
2026-W25,Skarmory,106,106.0,0.5735294117647058,0.014095744680851063
2026-W25,Raichu,105,105.0,0.47619047619047616,0.013962765957446808
2026-W25,Steelix,104,104.0,0.6170212765957447,0.013829787234042552
2026-W25,Oranguru,101,101.0,0.5076923076923077,0.013430851063829788
2026-W25,Ampharos,99,99.0,0.5681818181818182,0.013164893617021277
2026-W25,Goodra-Hisui,98,98.0,0.5370370370370371,0.013031914893617021
2026-W25,Golurk,90,90.0,0.48214285714285715,0.011968085106382979
2026-W25,Kleavor,90,90.0,0.5208333333333334,0.011968085106382979
2026-W25,Drampa,86,86.0,0.46511627906976744,0.011436170212765957
2026-W25,Slowking-Galar,86,86.0,0.6190476190476191,0.011436170212765957
2026-W25,Vivillon,84,84.0,0.6,0.011170212765957447
2026-W25,Altaria,83,83.0,0.6444444444444445,0.011037234042553192
2026-W25,Chandelure,83,83.0,0.4444444444444444,0.011037234042553192
2026-W25,Feraligatr,83,83.0,0.4594594594594595,0.011037234042553192
2026-W25,Ditto,78,78.0,0.5161290322580645,0.010372340425531914
2026-W25,Heliolisk,77,77.0,0.6923076923076923,0.010239361702127659
2026-W25,Orthworm,76,76.0,0.6470588235294118,0.010106382978723405
2026-W25,Arcanine,75,75.0,0.4782608695652174,0.00997340425531915
2026-W25,Empoleon,75,75.0,0.34782608695652173,0.00997340425531915
2026-W25,Manectric,75,75.0,0.6052631578947368,0.00997340425531915
2026-W25,Hawlucha,73,73.0,0.5609756097560976,0.009707446808510638
2026-W25,Mimikyu,71,71.0,0.4883720930232558,0.009441489361702127
2026-W25,Tauros-Paldea-Aqua,66,66.0,0.5428571428571428,0.008776595744680852
2026-W25,Abomasnow,64,64.0,0.5862068965517241,0.00851063829787234
2026-W25,Conkeldurr,64,64.0,0.6129032258064516,0.00851063829787234
2026-W25,Heracross,64,64.0,0.5666666666666667,0.00851063829787234
2026-W25,Alakazam,63,63.0,0.5151515151515151,0.008377659574468085
2026-W25,Hippowdon,63,63.0,0.6944444444444444,0.008377659574468085
2026-W25,Serperior,62,62.0,0.6363636363636364,0.00824468085106383
2026-W25,Vaporeon,62,62.0,0.5428571428571428,0.00824468085106383
2026-W25,Noivern,61,61.0,0.6176470588235294,0.008111702127659574
2026-W25,Typhlosion-Hisui,61,61.0,0.52,0.008111702127659574
2026-W25,Wyrdeer,61,61.0,0.6666666666666666,0.008111702127659574
2026-W25,Chesnaught,60,60.0,0.5365853658536586,0.007978723404255319
2026-W25,Medicham,60,60.0,0.5625,0.007978723404255319
2026-W25,Samurott-Hisui,60,60.0,0.5714285714285714,0.007978723404255319
2026-W25,Beedrill,58,58.0,0.43478260869565216,0.007712765957446808
2026-W25,Armarouge,57,57.0,0.5161290322580645,0.007579787234042553
2026-W25,Chimecho,57,57.0,0.5142857142857142,0.007579787234042553
2026-W25,Gliscor,57,57.0,0.6785714285714286,0.007579787234042553
2026-W25,Klefki,57,57.0,0.5405405405405406,0.007579787234042553
2026-W25,Umbreon,56,56.0,0.6296296296296297,0.007446808510638298
2026-W25,Vanilluxe,55,55.0,0.5641025641025641,0.007313829787234043
2026-W25,Azumarill,54,54.0,0.6666666666666666,0.007180851063829787
2026-W25,Krookodile,53,53.0,0.5555555555555556,0.007047872340425532
2026-W25,Bellibolt,51,51.0,0.5185185185185185,0.0067819148936170215
2026-W25,Decidueye-Hisui,51,51.0,0.6071428571428571,0.0067819148936170215
2026-W25,Rotom-Frost,50,50.0,0.5806451612903226,0.006648936170212766
2026-W25,Victreebel,49,49.0,0.3333333333333333,0.0065159574468085105
2026-W25,Vivillon-Fancy,48,48.0,0.68,0.006382978723404255
2026-W25,Houndoom,47,47.0,0.6153846153846154,0.00625
2026-W25,Jolteon,47,47.0,0.5454545454545454,0.00625
2026-W25,Sharpedo,46,46.0,0.52,0.006117021276595745
2026-W25,Slowbro,46,46.0,0.56,0.006117021276595745
2026-W25,Pidgeot,44,44.0,0.56,0.005851063829787234
2026-W25,Leafeon,41,41.0,0.5333333333333333,0.005452127659574468
2026-W25,Quaquaval,40,40.0,0.4642857142857143,0.005319148936170213
2026-W25,Vivillon-Pokeball,40,40.0,0.6190476190476191,0.005319148936170213
2026-W25,Cofagrigus,38,38.0,0.5652173913043478,0.0050531914893617025
2026-W25,Hydrapple,38,38.0,0.6,0.0050531914893617025
2026-W25,Ninetales,38,38.0,0.47368421052631576,0.0050531914893617025
2026-W25,Alcremie,37,37.0,0.7692307692307693,0.004920212765957447
2026-W25,Emboar,37,37.0,0.45454545454545453,0.004920212765957447
2026-W25,Garganacl,37,37.0,0.47619047619047616,0.004920212765957447
2026-W25,Skeledirge,37,37.0,0.5555555555555556,0.004920212765957447
2026-W25,Vivillon-Monsoon,37,37.0,0.46153846153846156,0.004920212765957447
2026-W25,Spiritomb,36,36.0,0.6153846153846154,0.0047872340425531915
2026-W25,Infernape,35,35.0,0.5,0.004654255319148936
2026-W25,Rhyperior,35,35.0,0.7083333333333334,0.004654255319148936
2026-W25,Mudsdale,34,34.0,0.4375,0.0045212765957446804
2026-W25,Rotom-Mow,33,33.0,0.6,0.004388297872340426
2026-W25,Toxicroak,33,33.0,0.7142857142857143,0.004388297872340426
2026-W25,Banette,32,32.0,0.2857142857142857,0.00425531914893617
2026-W25,Runerigus,32,32.0,0.4666666666666667,0.00425531914893617
2026-W25,Passimian,30,30.0,0.5625,0.003989361702127659
2026-W25,Trevenant,30,30.0,0.5454545454545454,0.003989361702127659
2026-W25,Audino,28,28.0,0.6923076923076923,0.003723404255319149
2026-W25,Liepard,28,28.0,0.6666666666666666,0.003723404255319149
2026-W25,Salazzle,28,28.0,0.5,0.003723404255319149
2026-W25,Pikachu,27,27.0,0.4444444444444444,0.0035904255319148936
2026-W25,Slowking,27,27.0,0.5714285714285714,0.0035904255319148936
2026-W25,Tauros-Paldea-Blaze,27,27.0,0.45454545454545453,0.0035904255319148936
2026-W25,Espeon,26,26.0,0.4375,0.003457446808510638
2026-W25,Slowbro-Galar,26,26.0,0.5,0.003457446808510638
2026-W25,Beartic,25,25.0,0.5294117647058824,0.003324468085106383
2026-W25,Clawitzer,25,25.0,0.6,0.003324468085106383
2026-W25,Morpeko,25,25.0,0.5,0.003324468085106383
2026-W25,Mr. Rime,24,24.0,0.625,0.0031914893617021275
2026-W25,Rampardos,24,24.0,0.4166666666666667,0.0031914893617021275
2026-W25,Roserade,24,24.0,0.6,0.0031914893617021275
2026-W25,Absol,23,23.0,0.4166666666666667,0.0030585106382978724
2026-W25,Basculegion-F,23,23.0,0.7142857142857143,0.0030585106382978724
2026-W25,Emolga,23,23.0,0.5,0.0030585106382978724
2026-W25,Lycanroc,23,23.0,0.5294117647058824,0.0030585106382978724
2026-W25,Machamp,23,23.0,0.46153846153846156,0.0030585106382978724
2026-W25,Pinsir,23,23.0,0.5,0.0030585106382978724
2026-W25,Raichu-Alola,23,23.0,0.4166666666666667,0.0030585106382978724
2026-W25,Ariados,22,22.0,0.6666666666666666,0.002925531914893617
2026-W25,Torterra,22,22.0,0.4,0.002925531914893617
2026-W25,Tyrantrum,22,22.0,0.42857142857142855,0.002925531914893617
2026-W25,Reuniclus,21,21.0,0.4444444444444444,0.002792553191489362
2026-W25,Aurorus,19,19.0,0.3333333333333333,0.0025265957446808512
2026-W25,Vivillon-Polar,19,19.0,0.7142857142857143,0.0025265957446808512
2026-W25,Glaceon,17,17.0,0.375,0.0022606382978723402
2026-W25,Pangoro,17,17.0,0.45454545454545453,0.0022606382978723402
2026-W25,Flapple,16,16.0,0.5714285714285714,0.002127659574468085
2026-W25,Glalie,16,16.0,0.625,0.002127659574468085
2026-W25,Stunfisk,16,16.0,0.5,0.002127659574468085
2026-W25,Luxray,15,15.0,0.5833333333333334,0.0019946808510638296
2026-W25,Annihilape,14,14.0,0.5454545454545454,0.0018617021276595746
2026-W25,Avalugg-Hisui,14,14.0,0.25,0.0018617021276595746
2026-W25,Samurott,14,14.0,0.5555555555555556,0.0018617021276595746
2026-W25,Aromatisse,13,13.0,0.25,0.001728723404255319
2026-W25,Avalugg,13,13.0,1.0,0.001728723404255319
2026-W25,Bastiodon,13,13.0,0.2857142857142857,0.001728723404255319
2026-W25,Goodra,13,13.0,0.7142857142857143,0.001728723404255319
2026-W25,Typhlosion,13,13.0,0.7142857142857143,0.001728723404255319
2026-W25,Appletun,12,12.0,0.6666666666666666,0.0015957446808510637
2026-W25,Florges,12,12.0,0.3333333333333333,0.0015957446808510637
2026-W25,Stunfisk-Galar,12,12.0,0.45454545454545453,0.0015957446808510637
2026-W25,Castform,11,11.0,0.5,0.0014627659574468085
2026-W25,Sandaconda,11,11.0,0.6666666666666666,0.0014627659574468085
2026-W25,Tauros,11,11.0,0.42857142857142855,0.0014627659574468085
2026-W25,Vivillon-Garden,11,11.0,0.8,0.0014627659574468085
2026-W25,Dedenne,10,10.0,0.5,0.0013297872340425532
2026-W25,Gourgeist-Super,10,10.0,0.625,0.0013297872340425532
2026-W25,Lycanroc-Midnight,10,10.0,0.4444444444444444,0.0013297872340425532
2026-W25,Polteageist,10,10.0,0.25,0.0013297872340425532
2026-W25,Simipour,10,10.0,0.25,0.0013297872340425532
2026-W25,Amoonguss,9,9.0,0.5,0.0011968085106382979
2026-W25,Polteageist-Antique,9,9.0,0.3333333333333333,0.0011968085106382979
2026-W25,Rotom-Fan,9,9.0,0.4,0.0011968085106382979
2026-W25,Diggersby,8,8.0,0.2,0.0010638297872340426
2026-W25,Flareon,8,8.0,0.6,0.0010638297872340426
2026-W25,Simisage,8,8.0,0.5,0.0010638297872340426
2026-W25,Alcremie-Rainbow-Swirl,7,7.0,0.25,0.0009308510638297873
2026-W25,Rillaboom,7,7.0,0.5,0.0009308510638297873
2026-W25,Tauros-Paldea-Combat,7,7.0,0.25,0.0009308510638297873
2026-W25,Toucannon,7,7.0,0.5,0.0009308510638297873
2026-W25,Arbok,6,6.0,0.5,0.0007978723404255319
2026-W25,Meowstic-F,6,6.0,,0.0007978723404255319
2026-W25,Vivillon-Icy Snow,6,6.0,1.0,0.0007978723404255319
2026-W25,Vivillon-Tundra,6,6.0,1.0,0.0007978723404255319
2026-W25,Alcremie-Lemon-Cream,5,5.0,0.5,0.0006648936170212766
2026-W25,Ambipom,5,5.0,0.8,0.0006648936170212766
2026-W25,Furfrou,5,5.0,0.5,0.0006648936170212766
2026-W25,Swampert,5,5.0,0.6,0.0006648936170212766
2026-W25,Vivillon-Marine,5,5.0,0.3333333333333333,0.0006648936170212766
2026-W25,Alcremie-Mint-Cream,4,4.0,,0.0005319148936170213
2026-W25,Decidueye,4,4.0,0.6666666666666666,0.0005319148936170213
2026-W25,Forretress,4,4.0,,0.0005319148936170213
2026-W25,Garbodor,4,4.0,,0.0005319148936170213
2026-W25,Slurpuff,4,4.0,1.0,0.0005319148936170213
2026-W25,Vivillon-High Plains,4,4.0,0.0,0.0005319148936170213
2026-W25,Camerupt-Mega,3,3.0,0.3333333333333333,0.00039893617021276594
2026-W25,Clefairy,3,3.0,0.3333333333333333,0.00039893617021276594
2026-W25,Florges-White,3,3.0,1.0,0.00039893617021276594
2026-W25,Gourgeist,3,3.0,0.0,0.00039893617021276594
2026-W25,Gourgeist-Small,3,3.0,1.0,0.00039893617021276594
2026-W25,Metagross,3,3.0,0.3333333333333333,0.00039893617021276594
2026-W25,Rotom,3,3.0,0.3333333333333333,0.00039893617021276594
2026-W25,Turtonator,3,3.0,0.6666666666666666,0.00039893617021276594
2026-W25,Vivillon-Elegant,3,3.0,1.0,0.00039893617021276594
2026-W25,Whiscash,3,3.0,0.6666666666666666,0.00039893617021276594
2026-W25,Alcremie-Salted-Cream,2,2.0,,0.00026595744680851064
2026-W25,Coalossal,2,2.0,0.0,0.00026595744680851064
2026-W25,Florges-Blue,2,2.0,0.0,0.00026595744680851064
2026-W25,Furfrou-Kabuki,2,2.0,,0.00026595744680851064
2026-W25,Gourgeist-Large,2,2.0,0.0,0.00026595744680851064
2026-W25,Hitmontop,2,2.0,1.0,0.00026595744680851064
2026-W25,Indeedee-F,2,2.0,0.0,0.00026595744680851064
2026-W25,Musharna,2,2.0,0.0,0.00026595744680851064
2026-W25,Pincurchin,2,2.0,0.0,0.00026595744680851064
2026-W25,Salamence,2,2.0,1.0,0.00026595744680851064
2026-W25,Toxtricity,2,2.0,0.0,0.00026595744680851064
2026-W25,Ursaluna-Bloodmoon,2,2.0,1.0,0.00026595744680851064
2026-W25,Watchog,2,2.0,1.0,0.00026595744680851064
2026-W25,Alcremie-Matcha-Cream,1,1.0,,0.00013297872340425532
2026-W25,Furfrou-Dandy,1,1.0,0.0,0.00013297872340425532
2026-W25,Simisear,1,1.0,,0.00013297872340425532
2026-W25,Vivillon-Jungle,1,1.0,,0.00013297872340425532
